NombreUnico,Tipo,Ocasión,Color,Talla,Suela,Marca,Temporadas
410573,deportivo,fiesta,azul,25,plana,Nike,Primavera
136820,deportivo,fiesta,azul,25,plana,Nike,Verano
406183,deportivo,fiesta,azul,25,plana,Nike,Otoño
552587,deportivo,fiesta,azul,25,plana,Nike,Invierno
870482,deportivo,fiesta,azul,25,plana,Prada,Primavera
267864,deportivo,fiesta,azul,25,plana,Prada,Verano
205066,deportivo,fiesta,azul,25,plana,Prada,Otoño
923154,deportivo,fiesta,azul,25,plana,Prada,Invierno
769337,deportivo,fiesta,azul,25,plana,Adidas,Primavera
515551,deportivo,fiesta,azul,25,plana,Adidas,Verano
412661,deportivo,fiesta,azul,25,plana,Adidas,Otoño
775094,deportivo,fiesta,azul,25,plana,Adidas,Invierno
314694,deportivo,fiesta,azul,25,tacón,Nike,Primavera
271884,deportivo,fiesta,azul,25,tacón,Nike,Verano
341028,deportivo,fiesta,azul,25,tacón,Nike,Otoño
369385,deportivo,fiesta,azul,25,tacón,Nike,Invierno
475684,deportivo,fiesta,azul,25,tacón,Prada,Primavera
867142,deportivo,fiesta,azul,25,tacón,Prada,Verano
996931,deportivo,fiesta,azul,25,tacón,Prada,Otoño
902848,deportivo,fiesta,azul,25,tacón,Prada,Invierno
592902,deportivo,fiesta,azul,25,tacón,Adidas,Primavera
781366,deportivo,fiesta,azul,25,tacón,Adidas,Verano
923937,deportivo,fiesta,azul,25,tacón,Adidas,Otoño
460511,deportivo,fiesta,azul,25,tacón,Adidas,Invierno
714741,deportivo,fiesta,azul,26,goma,Nike,Primavera
482689,deportivo,fiesta,azul,26,goma,Nike,Verano
607749,deportivo,fiesta,azul,26,goma,Nike,Otoño
121854,deportivo,fiesta,azul,26,goma,Nike,Invierno
661295,deportivo,fiesta,azul,26,goma,Prada,Primavera
417851,deportivo,fiesta,azul,26,goma,Prada,Verano
205353,deportivo,fiesta,azul,26,goma,Prada,Otoño
889199,deportivo,fiesta,azul,26,goma,Prada,Invierno
597122,deportivo,fiesta,azul,26,goma,Adidas,Primavera
999694,deportivo,fiesta,azul,26,goma,Adidas,Verano
263694,deportivo,fiesta,azul,26,goma,Adidas,Otoño
199142,deportivo,fiesta,azul,26,goma,Adidas,Invierno
798717,deportivo,fiesta,azul,26,cuero,Nike,Primavera
891491,deportivo,fiesta,azul,26,cuero,Nike,Verano
529866,deportivo,fiesta,azul,26,cuero,Nike,Otoño
214214,deportivo,fiesta,azul,26,cuero,Nike,Invierno
278495,deportivo,fiesta,azul,26,cuero,Prada,Primavera
255653,deportivo,fiesta,azul,26,cuero,Prada,Verano
932777,deportivo,fiesta,azul,26,cuero,Prada,Otoño
475531,deportivo,fiesta,azul,26,cuero,Prada,Invierno
854338,deportivo,fiesta,azul,26,cuero,Adidas,Primavera
731284,deportivo,fiesta,azul,26,cuero,Adidas,Verano
314792,deportivo,fiesta,azul,26,cuero,Adidas,Otoño
737173,deportivo,fiesta,azul,26,cuero,Adidas,Invierno
127174,deportivo,fiesta,azul,26,curva,Nike,Primavera
827861,deportivo,fiesta,azul,26,curva,Nike,Verano
245705,deportivo,fiesta,azul,26,curva,Nike,Otoño
740654,deportivo,fiesta,azul,26,curva,Nike,Invierno
760626,deportivo,fiesta,azul,26,curva,Prada,Primavera
295617,deportivo,fiesta,azul,26,curva,Prada,Verano
723716,deportivo,fiesta,azul,26,curva,Prada,Otoño
659331,deportivo,fiesta,azul,26,curva,Prada,Invierno
278727,deportivo,fiesta,azul,26,curva,Adidas,Primavera
369668,deportivo,fiesta,azul,26,curva,Adidas,Verano
124075,deportivo,fiesta,azul,26,curva,Adidas,Otoño
154240,deportivo,fiesta,azul,26,curva,Adidas,Invierno
135610,deportivo,fiesta,azul,26,plana,Nike,Primavera
713488,deportivo,fiesta,azul,26,plana,Nike,Verano
490202,deportivo,fiesta,azul,26,plana,Nike,Otoño
222904,deportivo,fiesta,azul,26,plana,Nike,Invierno
697177,deportivo,fiesta,azul,26,plana,Prada,Primavera
416691,deportivo,fiesta,azul,26,plana,Prada,Verano
410860,deportivo,fiesta,azul,26,plana,Prada,Otoño
377018,deportivo,fiesta,azul,26,plana,Prada,Invierno
946208,deportivo,fiesta,azul,26,plana,Adidas,Primavera
553386,deportivo,fiesta,azul,26,plana,Adidas,Verano
653089,deportivo,fiesta,azul,26,plana,Adidas,Otoño
273200,deportivo,fiesta,azul,26,plana,Adidas,Invierno
879352,deportivo,fiesta,azul,26,tacón,Nike,Primavera
806719,deportivo,fiesta,azul,26,tacón,Nike,Verano
418677,deportivo,fiesta,azul,26,tacón,Nike,Otoño
529647,deportivo,fiesta,azul,26,tacón,Nike,Invierno
450909,deportivo,fiesta,azul,26,tacón,Prada,Primavera
357845,deportivo,fiesta,azul,26,tacón,Prada,Verano
930919,deportivo,fiesta,azul,26,tacón,Prada,Otoño
884967,deportivo,fiesta,azul,26,tacón,Prada,Invierno
943773,deportivo,fiesta,azul,26,tacón,Adidas,Primavera
363292,deportivo,fiesta,azul,26,tacón,Adidas,Verano
769646,deportivo,fiesta,azul,26,tacón,Adidas,Otoño
511101,deportivo,fiesta,azul,26,tacón,Adidas,Invierno
974291,deportivo,fiesta,azul,27,goma,Nike,Primavera
478071,deportivo,fiesta,azul,27,goma,Nike,Verano
787565,deportivo,fiesta,azul,27,goma,Nike,Otoño
793390,deportivo,fiesta,azul,27,goma,Nike,Invierno
710211,deportivo,fiesta,azul,27,goma,Prada,Primavera
537642,deportivo,fiesta,azul,27,goma,Prada,Verano
948800,deportivo,fiesta,azul,27,goma,Prada,Otoño
628492,deportivo,fiesta,azul,27,goma,Prada,Invierno
235353,deportivo,fiesta,azul,27,goma,Adidas,Primavera
210057,deportivo,fiesta,azul,27,goma,Adidas,Verano
829506,deportivo,fiesta,azul,27,goma,Adidas,Otoño
134244,deportivo,fiesta,azul,27,goma,Adidas,Invierno
314243,deportivo,fiesta,azul,27,cuero,Nike,Primavera
254645,deportivo,fiesta,azul,27,cuero,Nike,Verano
299836,deportivo,fiesta,azul,27,cuero,Nike,Otoño
920956,deportivo,fiesta,azul,27,cuero,Nike,Invierno
705056,deportivo,fiesta,azul,27,cuero,Prada,Primavera
220158,deportivo,fiesta,azul,27,cuero,Prada,Verano
430916,deportivo,fiesta,azul,27,cuero,Prada,Otoño
432734,deportivo,fiesta,azul,27,cuero,Prada,Invierno
309286,deportivo,fiesta,azul,27,cuero,Adidas,Primavera
582291,deportivo,fiesta,azul,27,cuero,Adidas,Verano
967361,deportivo,fiesta,azul,27,cuero,Adidas,Otoño
115953,deportivo,fiesta,azul,27,cuero,Adidas,Invierno
569638,deportivo,fiesta,azul,27,curva,Nike,Primavera
779610,deportivo,fiesta,azul,27,curva,Nike,Verano
393872,deportivo,fiesta,azul,27,curva,Nike,Otoño
180747,deportivo,fiesta,azul,27,curva,Nike,Invierno
414745,deportivo,fiesta,azul,27,curva,Prada,Primavera
147162,deportivo,fiesta,azul,27,curva,Prada,Verano
263513,deportivo,fiesta,azul,27,curva,Prada,Otoño
306300,deportivo,fiesta,azul,27,curva,Prada,Invierno
135130,deportivo,fiesta,azul,27,curva,Adidas,Primavera
145350,deportivo,fiesta,azul,27,curva,Adidas,Verano
843052,deportivo,fiesta,azul,27,curva,Adidas,Otoño
573722,deportivo,fiesta,azul,27,curva,Adidas,Invierno
804642,deportivo,fiesta,azul,27,plana,Nike,Primavera
168213,deportivo,fiesta,azul,27,plana,Nike,Verano
412099,deportivo,fiesta,azul,27,plana,Nike,Otoño
216765,deportivo,fiesta,azul,27,plana,Nike,Invierno
153443,deportivo,fiesta,azul,27,plana,Prada,Primavera
792262,deportivo,fiesta,azul,27,plana,Prada,Verano
851179,deportivo,fiesta,azul,27,plana,Prada,Otoño
512846,deportivo,fiesta,azul,27,plana,Prada,Invierno
679570,deportivo,fiesta,azul,27,plana,Adidas,Primavera
494523,deportivo,fiesta,azul,27,plana,Adidas,Verano
864585,deportivo,fiesta,azul,27,plana,Adidas,Otoño
214516,deportivo,fiesta,azul,27,plana,Adidas,Invierno
278902,deportivo,fiesta,azul,27,tacón,Nike,Primavera
716830,deportivo,fiesta,azul,27,tacón,Nike,Verano
937606,deportivo,fiesta,azul,27,tacón,Nike,Otoño
282532,deportivo,fiesta,azul,27,tacón,Nike,Invierno
101692,deportivo,fiesta,azul,27,tacón,Prada,Primavera
352539,deportivo,fiesta,azul,27,tacón,Prada,Verano
386655,deportivo,fiesta,azul,27,tacón,Prada,Otoño
121127,deportivo,fiesta,azul,27,tacón,Prada,Invierno
737814,deportivo,fiesta,azul,27,tacón,Adidas,Primavera
845531,deportivo,fiesta,azul,27,tacón,Adidas,Verano
287927,deportivo,fiesta,azul,27,tacón,Adidas,Otoño
934969,deportivo,fiesta,azul,27,tacón,Adidas,Invierno
887766,deportivo,fiesta,azul,28,goma,Nike,Primavera
329364,deportivo,fiesta,azul,28,goma,Nike,Verano
423157,deportivo,fiesta,azul,28,goma,Nike,Otoño
181828,deportivo,fiesta,azul,28,goma,Nike,Invierno
862659,deportivo,fiesta,azul,28,goma,Prada,Primavera
237763,deportivo,fiesta,azul,28,goma,Prada,Verano
998253,deportivo,fiesta,azul,28,goma,Prada,Otoño
774353,deportivo,fiesta,azul,28,goma,Prada,Invierno
142598,deportivo,fiesta,azul,28,goma,Adidas,Primavera
859162,deportivo,fiesta,azul,28,goma,Adidas,Verano
908086,deportivo,fiesta,azul,28,goma,Adidas,Otoño
298902,deportivo,fiesta,azul,28,goma,Adidas,Invierno
410204,deportivo,fiesta,azul,28,cuero,Nike,Primavera
905994,deportivo,fiesta,azul,28,cuero,Nike,Verano
180650,deportivo,fiesta,azul,28,cuero,Nike,Otoño
547682,deportivo,fiesta,azul,28,cuero,Nike,Invierno
491297,deportivo,fiesta,azul,28,cuero,Prada,Primavera
269370,deportivo,fiesta,azul,28,cuero,Prada,Verano
997465,deportivo,fiesta,azul,28,cuero,Prada,Otoño
552094,deportivo,fiesta,azul,28,cuero,Prada,Invierno
490276,deportivo,fiesta,azul,28,cuero,Adidas,Primavera
651724,deportivo,fiesta,azul,28,cuero,Adidas,Verano
638384,deportivo,fiesta,azul,28,cuero,Adidas,Otoño
970752,deportivo,fiesta,azul,28,cuero,Adidas,Invierno
876053,deportivo,fiesta,azul,28,curva,Nike,Primavera
824596,deportivo,fiesta,azul,28,curva,Nike,Verano
526537,deportivo,fiesta,azul,28,curva,Nike,Otoño
857074,deportivo,fiesta,azul,28,curva,Nike,Invierno
102418,deportivo,fiesta,azul,28,curva,Prada,Primavera
517288,deportivo,fiesta,azul,28,curva,Prada,Verano
319431,deportivo,fiesta,azul,28,curva,Prada,Otoño
851419,deportivo,fiesta,azul,28,curva,Prada,Invierno
914626,deportivo,fiesta,azul,28,curva,Adidas,Primavera
199860,deportivo,fiesta,azul,28,curva,Adidas,Verano
210060,deportivo,fiesta,azul,28,curva,Adidas,Otoño
750060,deportivo,fiesta,azul,28,curva,Adidas,Invierno
671342,deportivo,fiesta,azul,28,plana,Nike,Primavera
626384,deportivo,fiesta,azul,28,plana,Nike,Verano
661937,deportivo,fiesta,azul,28,plana,Nike,Otoño
597075,deportivo,fiesta,azul,28,plana,Nike,Invierno
443811,deportivo,fiesta,azul,28,plana,Prada,Primavera
709235,deportivo,fiesta,azul,28,plana,Prada,Verano
840368,deportivo,fiesta,azul,28,plana,Prada,Otoño
968600,deportivo,fiesta,azul,28,plana,Prada,Invierno
277165,deportivo,fiesta,azul,28,plana,Adidas,Primavera
640597,deportivo,fiesta,azul,28,plana,Adidas,Verano
983787,deportivo,fiesta,azul,28,plana,Adidas,Otoño
457487,deportivo,fiesta,azul,28,plana,Adidas,Invierno
216908,deportivo,fiesta,azul,28,tacón,Nike,Primavera
728422,deportivo,fiesta,azul,28,tacón,Nike,Verano
288462,deportivo,fiesta,azul,28,tacón,Nike,Otoño
880425,deportivo,fiesta,azul,28,tacón,Nike,Invierno
859326,deportivo,fiesta,azul,28,tacón,Prada,Primavera
968620,deportivo,fiesta,azul,28,tacón,Prada,Verano
277725,deportivo,fiesta,azul,28,tacón,Prada,Otoño
918699,deportivo,fiesta,azul,28,tacón,Prada,Invierno
330377,deportivo,fiesta,azul,28,tacón,Adidas,Primavera
536525,deportivo,fiesta,azul,28,tacón,Adidas,Verano
491024,deportivo,fiesta,azul,28,tacón,Adidas,Otoño
956875,deportivo,fiesta,azul,28,tacón,Adidas,Invierno
500414,deportivo,fiesta,azul,29,goma,Nike,Primavera
117033,deportivo,fiesta,azul,29,goma,Nike,Verano
857290,deportivo,fiesta,azul,29,goma,Nike,Otoño
724593,deportivo,fiesta,azul,29,goma,Nike,Invierno
669660,deportivo,fiesta,azul,29,goma,Prada,Primavera
773637,deportivo,fiesta,azul,29,goma,Prada,Verano
977380,deportivo,fiesta,azul,29,goma,Prada,Otoño
787997,deportivo,fiesta,azul,29,goma,Prada,Invierno
241944,deportivo,fiesta,azul,29,goma,Adidas,Primavera
461767,deportivo,fiesta,azul,29,goma,Adidas,Verano
105866,deportivo,fiesta,azul,29,goma,Adidas,Otoño
619915,deportivo,fiesta,azul,29,goma,Adidas,Invierno
211026,deportivo,fiesta,azul,29,cuero,Nike,Primavera
782781,deportivo,fiesta,azul,29,cuero,Nike,Verano
760261,deportivo,fiesta,azul,29,cuero,Nike,Otoño
328973,deportivo,fiesta,azul,29,cuero,Nike,Invierno
740011,deportivo,fiesta,azul,29,cuero,Prada,Primavera
141204,deportivo,fiesta,azul,29,cuero,Prada,Verano
561422,deportivo,fiesta,azul,29,cuero,Prada,Otoño
456611,deportivo,fiesta,azul,29,cuero,Prada,Invierno
483140,deportivo,fiesta,azul,29,cuero,Adidas,Primavera
107626,deportivo,fiesta,azul,29,cuero,Adidas,Verano
447089,deportivo,fiesta,azul,29,cuero,Adidas,Otoño
205366,deportivo,fiesta,azul,29,cuero,Adidas,Invierno
182673,deportivo,fiesta,azul,29,curva,Nike,Primavera
821536,deportivo,fiesta,azul,29,curva,Nike,Verano
274633,deportivo,fiesta,azul,29,curva,Nike,Otoño
424512,deportivo,fiesta,azul,29,curva,Nike,Invierno
294228,deportivo,fiesta,azul,29,curva,Prada,Primavera
504755,deportivo,fiesta,azul,29,curva,Prada,Verano
744062,deportivo,fiesta,azul,29,curva,Prada,Otoño
870638,deportivo,fiesta,azul,29,curva,Prada,Invierno
620858,deportivo,fiesta,azul,29,curva,Adidas,Primavera
207226,deportivo,fiesta,azul,29,curva,Adidas,Verano
554965,deportivo,fiesta,azul,29,curva,Adidas,Otoño
136524,deportivo,fiesta,azul,29,curva,Adidas,Invierno
186692,deportivo,fiesta,azul,29,plana,Nike,Primavera
133376,deportivo,fiesta,azul,29,plana,Nike,Verano
102920,deportivo,fiesta,azul,29,plana,Nike,Otoño
788577,deportivo,fiesta,azul,29,plana,Nike,Invierno
909379,deportivo,fiesta,azul,29,plana,Prada,Primavera
848684,deportivo,fiesta,azul,29,plana,Prada,Verano
910139,deportivo,fiesta,azul,29,plana,Prada,Otoño
603376,deportivo,fiesta,azul,29,plana,Prada,Invierno
763259,deportivo,fiesta,azul,29,plana,Adidas,Primavera
977748,deportivo,fiesta,azul,29,plana,Adidas,Verano
727339,deportivo,fiesta,azul,29,plana,Adidas,Otoño
161698,deportivo,fiesta,azul,29,plana,Adidas,Invierno
586567,deportivo,fiesta,azul,29,tacón,Nike,Primavera
183873,deportivo,fiesta,azul,29,tacón,Nike,Verano
251091,deportivo,fiesta,azul,29,tacón,Nike,Otoño
469526,deportivo,fiesta,azul,29,tacón,Nike,Invierno
806647,deportivo,fiesta,azul,29,tacón,Prada,Primavera
669200,deportivo,fiesta,azul,29,tacón,Prada,Verano
134807,deportivo,fiesta,azul,29,tacón,Prada,Otoño
194402,deportivo,fiesta,azul,29,tacón,Prada,Invierno
598017,deportivo,fiesta,azul,29,tacón,Adidas,Primavera
809070,deportivo,fiesta,azul,29,tacón,Adidas,Verano
964659,deportivo,fiesta,azul,29,tacón,Adidas,Otoño
536679,deportivo,fiesta,azul,29,tacón,Adidas,Invierno
679535,deportivo,fiesta,blanco,24,goma,Nike,Primavera
931637,deportivo,fiesta,blanco,24,goma,Nike,Verano
861890,deportivo,fiesta,blanco,24,goma,Nike,Otoño
363423,deportivo,fiesta,blanco,24,goma,Nike,Invierno
830255,deportivo,fiesta,blanco,24,goma,Prada,Primavera
446769,deportivo,fiesta,blanco,24,goma,Prada,Verano
710676,deportivo,fiesta,blanco,24,goma,Prada,Otoño
746656,deportivo,fiesta,blanco,24,goma,Prada,Invierno
581614,deportivo,fiesta,blanco,24,goma,Adidas,Primavera
577734,deportivo,fiesta,blanco,24,goma,Adidas,Verano
268176,deportivo,fiesta,blanco,24,goma,Adidas,Otoño
910253,deportivo,fiesta,blanco,24,goma,Adidas,Invierno
174853,deportivo,fiesta,blanco,24,cuero,Nike,Primavera
118385,deportivo,fiesta,blanco,24,cuero,Nike,Verano
454461,deportivo,fiesta,blanco,24,cuero,Nike,Otoño
576217,deportivo,fiesta,blanco,24,cuero,Nike,Invierno
789893,deportivo,fiesta,blanco,24,cuero,Prada,Primavera
247172,deportivo,fiesta,blanco,24,cuero,Prada,Verano
234453,deportivo,fiesta,blanco,24,cuero,Prada,Otoño
238414,deportivo,fiesta,blanco,24,cuero,Prada,Invierno
645067,deportivo,fiesta,blanco,24,cuero,Adidas,Primavera
454359,deportivo,fiesta,blanco,24,cuero,Adidas,Verano
817439,deportivo,fiesta,blanco,24,cuero,Adidas,Otoño
855671,deportivo,fiesta,blanco,24,cuero,Adidas,Invierno
846618,deportivo,fiesta,blanco,24,curva,Nike,Primavera
299108,deportivo,fiesta,blanco,24,curva,Nike,Verano
192699,deportivo,fiesta,blanco,24,curva,Nike,Otoño
455875,deportivo,fiesta,blanco,24,curva,Nike,Invierno
191438,deportivo,fiesta,blanco,24,curva,Prada,Primavera
428225,deportivo,fiesta,blanco,24,curva,Prada,Verano
750579,deportivo,fiesta,blanco,24,curva,Prada,Otoño
489247,deportivo,fiesta,blanco,24,curva,Prada,Invierno
716089,deportivo,fiesta,blanco,24,curva,Adidas,Primavera
275164,deportivo,fiesta,blanco,24,curva,Adidas,Verano
160530,deportivo,fiesta,blanco,24,curva,Adidas,Otoño
849332,deportivo,fiesta,blanco,24,curva,Adidas,Invierno
536970,deportivo,fiesta,blanco,24,plana,Nike,Primavera
909723,deportivo,fiesta,blanco,24,plana,Nike,Verano
911481,deportivo,fiesta,blanco,24,plana,Nike,Otoño
153990,deportivo,fiesta,blanco,24,plana,Nike,Invierno
139525,deportivo,fiesta,blanco,24,plana,Prada,Primavera
738632,deportivo,fiesta,blanco,24,plana,Prada,Verano
251152,deportivo,fiesta,blanco,24,plana,Prada,Otoño
344722,deportivo,fiesta,blanco,24,plana,Prada,Invierno
487851,deportivo,fiesta,blanco,24,plana,Adidas,Primavera
915123,deportivo,fiesta,blanco,24,plana,Adidas,Verano
299486,deportivo,fiesta,blanco,24,plana,Adidas,Otoño
301755,deportivo,fiesta,blanco,24,plana,Adidas,Invierno
206221,deportivo,fiesta,blanco,24,tacón,Nike,Primavera
299227,deportivo,fiesta,blanco,24,tacón,Nike,Verano
104797,deportivo,fiesta,blanco,24,tacón,Nike,Otoño
158599,deportivo,fiesta,blanco,24,tacón,Nike,Invierno
766655,deportivo,fiesta,blanco,24,tacón,Prada,Primavera
279165,deportivo,fiesta,blanco,24,tacón,Prada,Verano
637626,deportivo,fiesta,blanco,24,tacón,Prada,Otoño
330205,deportivo,fiesta,blanco,24,tacón,Prada,Invierno
780555,deportivo,fiesta,blanco,24,tacón,Adidas,Primavera
985557,deportivo,fiesta,blanco,24,tacón,Adidas,Verano
758212,deportivo,fiesta,blanco,24,tacón,Adidas,Otoño
411624,deportivo,fiesta,blanco,24,tacón,Adidas,Invierno
640121,deportivo,fiesta,blanco,25,goma,Nike,Primavera
541707,deportivo,fiesta,blanco,25,goma,Nike,Verano
565116,deportivo,fiesta,blanco,25,goma,Nike,Otoño
641590,deportivo,fiesta,blanco,25,goma,Nike,Invierno
231888,deportivo,fiesta,blanco,25,goma,Prada,Primavera
175158,deportivo,fiesta,blanco,25,goma,Prada,Verano
465245,deportivo,fiesta,blanco,25,goma,Prada,Otoño
247401,deportivo,fiesta,blanco,25,goma,Prada,Invierno
278117,deportivo,fiesta,blanco,25,goma,Adidas,Primavera
206960,deportivo,fiesta,blanco,25,goma,Adidas,Verano
921615,deportivo,fiesta,blanco,25,goma,Adidas,Otoño
915022,deportivo,fiesta,blanco,25,goma,Adidas,Invierno
728377,deportivo,fiesta,blanco,25,cuero,Nike,Primavera
717930,deportivo,fiesta,blanco,25,cuero,Nike,Verano
743108,deportivo,fiesta,blanco,25,cuero,Nike,Otoño
763145,deportivo,fiesta,blanco,25,cuero,Nike,Invierno
154349,deportivo,fiesta,blanco,25,cuero,Prada,Primavera
365017,deportivo,fiesta,blanco,25,cuero,Prada,Verano
736282,deportivo,fiesta,blanco,25,cuero,Prada,Otoño
115892,deportivo,fiesta,blanco,25,cuero,Prada,Invierno
934403,deportivo,fiesta,blanco,25,cuero,Adidas,Primavera
781145,deportivo,fiesta,blanco,25,cuero,Adidas,Verano
741038,deportivo,fiesta,blanco,25,cuero,Adidas,Otoño
770015,deportivo,fiesta,blanco,25,cuero,Adidas,Invierno
575223,deportivo,fiesta,blanco,25,curva,Nike,Primavera
218435,deportivo,fiesta,blanco,25,curva,Nike,Verano
935859,deportivo,fiesta,blanco,25,curva,Nike,Otoño
606270,deportivo,fiesta,blanco,25,curva,Nike,Invierno
217141,deportivo,fiesta,blanco,25,curva,Prada,Primavera
914829,deportivo,fiesta,blanco,25,curva,Prada,Verano
993030,deportivo,fiesta,blanco,25,curva,Prada,Otoño
490895,deportivo,fiesta,blanco,25,curva,Prada,Invierno
436049,deportivo,fiesta,blanco,25,curva,Adidas,Primavera
642051,deportivo,fiesta,blanco,25,curva,Adidas,Verano
498287,deportivo,fiesta,blanco,25,curva,Adidas,Otoño
662153,deportivo,fiesta,blanco,25,curva,Adidas,Invierno
777293,deportivo,fiesta,blanco,25,plana,Nike,Primavera
267600,deportivo,fiesta,blanco,25,plana,Nike,Verano
278075,deportivo,fiesta,blanco,25,plana,Nike,Otoño
599236,deportivo,fiesta,blanco,25,plana,Nike,Invierno
609556,deportivo,fiesta,blanco,25,plana,Prada,Primavera
497731,deportivo,fiesta,blanco,25,plana,Prada,Verano
854567,deportivo,fiesta,blanco,25,plana,Prada,Otoño
434003,deportivo,fiesta,blanco,25,plana,Prada,Invierno
161089,deportivo,fiesta,blanco,25,plana,Adidas,Primavera
719230,deportivo,fiesta,blanco,25,plana,Adidas,Verano
478620,deportivo,fiesta,blanco,25,plana,Adidas,Otoño
565578,deportivo,fiesta,blanco,25,plana,Adidas,Invierno
462616,deportivo,fiesta,blanco,25,tacón,Nike,Primavera
375681,deportivo,fiesta,blanco,25,tacón,Nike,Verano
877554,deportivo,fiesta,blanco,25,tacón,Nike,Otoño
909114,deportivo,fiesta,blanco,25,tacón,Nike,Invierno
520982,deportivo,fiesta,blanco,25,tacón,Prada,Primavera
435061,deportivo,fiesta,blanco,25,tacón,Prada,Verano
